InvoiceNo,OrderDate,CustomerID,ProductID,ProductName,Category,Quantity,UnitPrice,Revenue
I100304,2023-02-27 01:51:56,C8885,P0157,Product_157,Clothing,5,2032.8,10164.0
I100305,2023-05-06 21:29:19,C3174,P0088,Product_88,Sports,4,1930.79,7723.16
I100306,2023-12-05 00:10:50,C1313,P0179,Product_179,Beauty,2,2813.35,5626.7
I100307,2024-01-16 15:34:22,C1888,P0278,Product_278,Food,1,1967.39,1967.39
I100308,2024-11-02 04:24:28,C5887,P0258,Product_258,Sports,3,2103.29,6309.87
I100309,2024-07-14 08:23:31,C4559,P0084,Product_84,Home,4,237.5,950.0
I100310,2023-08-02 15:27:12,C3831,P0216,Product_216,Clothing,1,749.88,749.88
I100311,2023-12-28 08:55:42,C6968,P0041,Product_41,Clothing,4,410.01,1640.04
I100312,2024-05-25 18:27:50,C7442,P0193,Product_193,Beauty,2,2706.23,5412.46
I100313,2023-09-25 12:48:20,C3569,P0028,Product_28,Sports,1,1566.99,1566.99
I100314,2024-06-08 04:06:58,C4574,P0114,Product_114,Home,4,2433.96,9735.84
I100315,2023-10-25 23:55:53,C5966,P0276,Product_276,Food,1,1529.47,1529.47
I100316,2023-12-25 12:42:48,C5189,P0231,Product_231,Food,1,2394.69,2394.69
I100317,2024-03-25 15:27:11,C1947,P0139,Product_139,Home,2,1122.71,2245.42
I100318,2023-10-14 22:49:09,C4155,P0031,Product_31,Food,2,1842.26,3684.52
I100319,2024-09-24 06:45:14,C8368,P0278,Product_278,Food,1,1967.39,1967.39
I100320,2023-12-03 08:05:24,C5723,P0048,Product_48,Electronics,1,1584.2,1584.2
I100321,2024-03-24 21:06:34,C2557,P0137,Product_137,Clothing,1,1580.43,1580.43
I100322,2023-08-08 01:33:27,C3086,P0278,Product_278,Food,3,1967.39,5902.17
I100323,2024-05-05 14:50:42,C1363,P0202,Product_202,Home,2,298.21,596.42
I100324,2024-11-17 00:05:28,C6806,P0016,Product_16,Food,1,591.04,591.04
I100325,2024-04-04 22:04:56,C4572,P0003,Product_3,Electronics,1,2209.38,2209.38
I100326,2023-07-09 20:13:18,C1013,P0107,Product_107,Electronics,3,1260.63,3781.89
I100327,2024-11-07 14:39:15,C5259,P0190,Product_190,Beauty,3,763.46,2290.38
I100328,2024-04-04 03:51:43,C8582,P0082,Product_82,Clothing,1,1888.73,1888.73
I100329,2023-08-27 04:07:27,C7606,P0241,Product_241,Beauty,2,2824.35,5648.7
I100330,2023-08-13 21:02:59,C5410,P0295,Product_295,Home,1,424.83,424.83
I100331,2024-05-16 11:44:26,C6626,P0274,Product_274,Food,1,2744.06,2744.06
I100332,2024-04-05 18:44:19,C6893,P0052,Product_52,Clothing,2,2336.64,4673.28
I100333,2024-01-27 11:53:47,C8702,P0277,Product_277,Food,2,2404.97,4809.94
I100334,2024-06-30 09:29:45,C7078,P0172,Product_172,Food,1,98.93,98.93
I100335,2024-06-24 00:26:00,C7037,P0293,Product_293,Beauty,3,2476.67,7430.01
I100336,2024-07-24 08:15:28,C6493,P0212,Product_212,Sports,1,2091.09,2091.09
I100337,2024-09-17 16:08:47,C2614,P0097,Product_97,Home,2,1592.06,3184.12
I100338,2023-08-25 09:25:48,C3983,P0097,Product_97,Home,1,1592.06,1592.06
I100339,2023-08-31 22:45:49,C4533,P0212,Product_212,Sports,4,2091.09,8364.36
I100340,2023-04-04 11:43:53,C1573,P0246,Product_246,Electronics,2,2788.54,5577.08
I100341,2024-09-08 08:41:15,C8773,P0028,Product_28,Sports,2,1566.99,3133.98
I100342,2024-08-12 07:10:11,C6441,P0049,Product_49,Clothing,2,1662.8,3325.6
I100343,2023-05-06 22:43:24,C8542,P0253,Product_253,Clothing,3,2560.85,7682.55
I100344,2023-04-13 23:15:48,C3704,P0111,Product_111,Food,4,904.77,3619.08
I100345,2023-07-15 19:29:36,C6104,P0297,Product_297,Home,1,2321.48,2321.48
I100346,2023-11-30 05:00:25,C3571,P0198,Product_198,Clothing,1,2696.48,2696.48
I100347,2024-03-03 08:43:31,C6434,P0037,Product_37,Home,4,948.61,3794.44
I100348,2024-09-16 16:56:12,C7946,P0293,Product_293,Beauty,1,2476.67,2476.67
I100349,2023-05-15 00:49:10,C2020,P0149,Product_149,Food,1,201.86,201.86
I100350,2024-04-28 20:51:35,C6896,P0146,Product_146,Sports,1,158.82,158.82
I100351,2024-03-24 03:42:30,C8373,P0201,Product_201,Electronics,1,1943.99,1943.99
I100352,2023-12-27 08:36:56,C3460,P0270,Product_270,Home,3,916.1,2748.3
I100353,2024-06-01 13:54:13,C5154,P0100,Product_100,Clothing,2,368.28,736.56
I100354,2024-01-15 02:28:05,C3533,P0235,Product_235,Home,3,625.97,1877.91
I100355,2023-06-11 20:55:13,C6463,P0144,Product_144,Electronics,4,937.59,3750.36
I100356,2024-07-07 06:27:21,C4345,P0159,Product_159,Electronics,1,751.03,751.03
I100357,2023-12-24 10:23:13,C3672,P0087,Product_87,Sports,1,2202.34,2202.34
I100358,2023-07-13 04:18:37,C4296,P0230,Product_230,Clothing,1,1911.86,1911.86
I100359,2024-06-30 19:22:56,C6711,P0085,Product_85,Sports,2,967.4,1934.8
I100360,2024-01-08 11:54:12,C3422,P0248,Product_248,Sports,2,2901.63,5803.26
I100361,2023-02-21 00:15:08,C5541,P0005,Product_5,Clothing,3,510.25,1530.75
I100362,2024-10-21 05:45:58,C2042,P0012,Product_12,Sports,4,2911.23,11644.92
I100363,2023-10-09 23:53:28,C2571,P0165,Product_165,Clothing,1,316.35,316.35
I100364,2024-10-26 05:00:45,C4444,P0092,Product_92,Sports,2,2154.07,4308.14
I100365,2023-10-26 14:27:05,C6447,P0086,Product_86,Clothing,2,1009.29,2018.58
I100366,2023-11-24 05:28:02,C8703,P0111,Product_111,Food,4,904.77,3619.08
I100367,2024-10-13 21:54:45,C4105,P0111,Product_111,Food,5,904.77,4523.85
I100368,2024-03-02 01:40:36,C6548,P0271,Product_271,Electronics,3,2437.62,7312.86
I100369,2024-05-01 10:37:24,C7128,P0186,Product_186,Home,3,1996.95,5990.85
I100370,2023-08-01 14:09:55,C8395,P0052,Product_52,Clothing,1,2336.64,2336.64
I100371,2024-12-28 13:45:42,C2425,P0213,Product_213,Food,6,1973.29,11839.74
I100372,2023-01-31 13:11:02,C6042,P0128,Product_128,Sports,2,2589.16,5178.32
I100373,2023-02-19 07:26:24,C5662,P0117,Product_117,Clothing,1,2420.83,2420.83
I100374,2024-01-19 00:56:41,C3465,P0164,Product_164,Beauty,2,1630.54,3261.08
I100375,2023-06-01 16:50:38,C4326,P0269,Product_269,Food,1,1110.5,1110.5
I100376,2024-10-28 12:56:49,C5488,P0218,Product_218,Beauty,1,2252.15,2252.15
I100377,2023-09-20 15:02:57,C7829,P0150,Product_150,Beauty,3,872.01,2616.03
I100378,2024-07-21 03:14:19,C1003,P0197,Product_197,Electronics,1,2191.57,2191.57
I100379,2023-08-04 22:22:19,C3489,P0157,Product_157,Clothing,2,2032.8,4065.6
I100380,2024-08-05 14:09:43,C3350,P0252,Product_252,Electronics,3,1186.04,3558.12
I100381,2023-03-05 15:41:09,C2721,P0133,Product_133,Beauty,2,403.6,807.2
I100382,2024-06-14 13:46:11,C4521,P0009,Product_9,Sports,1,1823.29,1823.29
I100383,2023-11-27 13:42:39,C7436,P0111,Product_111,Food,1,904.77,904.77
I100384,2023-04-21 11:20:11,C5751,P0247,Product_247,Sports,3,1313.14,3939.42
I100385,2023-01-14 09:08:16,C5969,P0073,Product_73,Electronics,1,66.29,66.29
I100386,2023-05-22 15:28:39,C6363,P0228,Product_228,Sports,2,1209.64,2419.28
I100387,2024-02-29 11:17:13,C3639,P0126,Product_126,Home,2,1309.97,2619.94
I100388,2024-01-20 09:37:19,C4809,P0294,Product_294,Food,2,1112.56,2225.12
I100389,2023-03-18 10:00:13,C4619,P0095,Product_95,Sports,2,2324.35,4648.7
I100390,2024-08-02 08:08:09,C4622,P0100,Product_100,Clothing,4,368.28,1473.12
I100391,2024-05-30 04:10:18,C6534,P0264,Product_264,Beauty,3,1579.07,4737.21
I100392,2023-05-28 12:26:06,C2750,P0294,Product_294,Food,4,1112.56,4450.24
I100393,2024-11-19 23:05:38,C5187,P0158,Product_158,Beauty,-1,2296.78,-2296.78
I100394,2024-09-07 09:05:28,C7502,P0139,Product_139,Home,1,1122.71,1122.71
I100395,2024-09-20 05:20:56,C8382,P0089,Product_89,Sports,1,2667.28,2667.28
I100396,2024-11-07 00:56:10,C8862,P0218,Product_218,Beauty,3,2252.15,6756.45
I100397,2024-04-28 21:18:48,C7521,P0299,Product_299,Food,2,1887.53,3775.06
I100398,2024-06-23 12:33:12,C7028,P0135,Product_135,Beauty,2,2831.58,5663.16
I100399,2023-04-17 23:39:13,C2390,P0130,Product_130,Beauty,2,1556.7,3113.4
I100400,2024-05-14 16:13:27,C6397,P0199,Product_199,Clothing,1,2666.9,2666.9
I100401,2023-07-26 00:34:51,C1694,P0242,Product_242,Home,3,2864.09,8592.27
I100402,2024-07-30 01:18:52,C3324,P0017,Product_17,Electronics,1,947.51,947.51
I100403,2023-03-25 06:01:41,C5222,P0166,Product_166,Sports,4,2514.14,10056.56
I100404,2023-06-20 13:28:54,C6438,P0234,Product_234,Electronics,3,1502.93,4508.79
I100405,2024-11-22 19:58:38,C6185,P0239,Product_239,Electronics,5,1954.14,9770.7
I100406,2023-02-02 14:43:12,C6072,P0055,Product_55,Food,2,1813.8,3627.6
I100407,2024-01-20 19:04:18,C3745,P0055,Product_55,Food,1,1813.8,1813.8
I100408,2024-07-17 08:04:54,C1765,P0222,Product_222,Sports,1,1726.51,1726.51
I100409,2024-07-16 05:06:02,C7704,P0188,Product_188,Clothing,1,1687.84,1687.84
I100410,2023-07-01 13:23:40,C8798,P0231,Product_231,Food,1,2394.69,2394.69
I100411,2024-04-24 05:15:43,C7153,P0062,Product_62,Sports,6,850.48,5102.88
I100412,2024-05-23 22:27:27,C2924,P0181,Product_181,Sports,2,1056.15,2112.3
I100413,2024-01-28 12:21:36,C6511,P0145,Product_145,Home,-1,890.28,-890.28
I100414,2023-12-23 07:32:14,C2840,P0171,Product_171,Home,1,2048.81,2048.81
I100415,2023-02-19 01:24:58,C7607,P0128,Product_128,Sports,4,2589.16,10356.64
I100416,2024-04-30 18:55:17,C2631,P0035,Product_35,Clothing,3,2898.61,8695.83
I100417,2024-11-27 03:07:35,C2207,P0270,Product_270,Home,2,916.1,1832.2
I100418,2024-02-08 07:35:18,C1200,P0104,Product_104,Home,3,1550.28,4650.84
I100419,2024-08-18 02:31:31,C1378,P0186,Product_186,Home,1,1996.95,1996.95
I100420,2024-01-31 23:04:42,C3005,P0028,Product_28,Sports,5,1566.99,7834.95
I100421,2024-01-31 12:54:56,C4892,P0235,Product_235,Home,3,625.97,1877.91
I100422,2023-06-29 18:57:57,C6007,P0241,Product_241,Beauty,1,2824.35,2824.35
I100423,2024-05-16 15:35:26,C7961,P0300,Product_300,Home,4,301.78,1207.12
I100424,2023-05-21 23:51:07,C7295,P0005,Product_5,Clothing,-1,510.25,-510.25
I100425,2024-03-15 11:33:34,C4730,P0225,Product_225,Sports,3,832.35,2497.05
I100426,2023-03-04 03:47:18,C4395,P0089,Product_89,Sports,2,2667.28,5334.56
I100427,2024-07-04 09:01:12,C8259,P0132,Product_132,Sports,3,705.22,2115.66
I100428,2024-03-09 09:25:13,C6159,P0017,Product_17,Electronics,2,947.51,1895.02
I100429,2024-01-30 01:29:38,C5715,P0027,Product_27,Sports,3,639.04,1917.12
I100430,2024-08-19 22:27:42,C2592,P0198,Product_198,Clothing,1,2696.48,2696.48
I100431,2024-11-21 17:50:57,C6884,P0034,Product_34,Beauty,3,2849.21,8547.63
I100432,2024-07-25 23:02:59,C6704,P0186,Product_186,Home,3,1996.95,5990.85
I100433,2024-09-26 18:59:52,C4145,P0114,Product_114,Home,3,2433.96,7301.88
I100434,2023-07-28 14:16:18,C5049,P0213,Product_213,Food,1,1973.29,1973.29
I100435,2023-02-25 02:09:55,C4273,P0176,Product_176,Clothing,4,564.38,2257.52
I100436,2023-06-23 00:58:14,C2998,P0070,Product_70,Sports,-1,2961.32,-2961.32
I100437,2023-01-15 06:32:19,C6374,P0174,Product_174,Sports,3,718.16,2154.48
I100438,2023-12-08 17:52:45,C6633,P0179,Product_179,Beauty,1,2813.35,2813.35
I100439,2023-10-01 08:45:25,C1045,P0101,Product_101,Sports,1,142.72,142.72
I100440,2023-09-04 01:41:48,C8312,P0113,Product_113,Electronics,2,2792.61,5585.22
I100441,2023-11-12 01:46:18,C7151,P0268,Product_268,Food,1,2122.33,2122.33
I100442,2023-03-13 13:56:38,C8048,P0092,Product_92,Sports,2,2154.07,4308.14
I100443,2023-01-27 22:55:25,C7308,P0050,Product_50,Clothing,6,595.32,3571.92
I100444,2024-05-17 15:40:14,C8253,P0202,Product_202,Home,1,298.21,298.21
I100445,2024-11-07 07:46:52,C1873,P0142,Product_142,Electronics,3,792.76,2378.28
I100446,2023-07-04 09:34:51,C7376,P0172,Product_172,Food,1,98.93,98.93
I100447,2023-03-30 05:24:08,C4482,P0209,Product_209,Beauty,6,64.93,389.58
I100448,2023-07-30 09:29:42,C2792,P0271,Product_271,Electronics,3,2437.62,7312.86
I100449,2023-03-16 00:42:48,C2440,P0185,Product_185,Beauty,3,810.93,2432.79
I100450,2024-10-05 02:45:00,C7587,P0022,Product_22,Beauty,1,461.51,461.51
I100451,2023-05-07 01:44:21,C8847,P0268,Product_268,Food,3,2122.33,6366.99
I100452,2023-04-16 08:42:58,C6700,P0035,Product_35,Clothing,3,2898.61,8695.83
I100453,2023-10-26 16:28:13,C5243,P0203,Product_203,Beauty,1,526.8,526.8
I100454,2024-08-25 02:21:13,C4805,P0205,Product_205,Electronics,4,1838.97,7355.88
I100455,2024-05-19 20:40:07,C1411,P0122,Product_122,Sports,3,2693.47,8080.41
I100456,2023-12-05 14:43:55,C5566,P0037,Product_37,Home,2,948.61,1897.22
I100457,2023-03-23 23:16:32,C3041,P0244,Product_244,Home,1,1141.97,1141.97
I100458,2024-03-21 01:13:46,C8515,P0297,Product_297,Home,3,2321.48,6964.44
I100459,2023-01-16 19:12:44,C7949,P0040,Product_40,Clothing,1,1348.45,1348.45
I100460,2023-03-04 04:37:54,C1994,P0216,Product_216,Clothing,5,749.88,3749.4
I100461,2024-10-03 07:13:23,C4739,P0131,Product_131,Clothing,2,1281.36,2562.72
I100462,2024-02-18 03:25:20,C2092,P0129,Product_129,Beauty,2,70.51,141.02
I100463,2023-07-24 11:44:19,C7565,P0265,Product_265,Beauty,4,2638.25,10553.0
I100464,2023-07-02 11:13:18,C4806,P0017,Product_17,Electronics,3,947.51,2842.53
I100465,2024-06-19 06:06:07,C6468,P0118,Product_118,Home,1,600.38,600.38
I100466,2024-11-25 00:59:10,C5351,P0052,Product_52,Clothing,1,2336.64,2336.64
I100467,2024-07-07 06:18:24,C5578,P0161,Product_161,Sports,1,1134.96,1134.96
I100468,2023-05-21 02:58:29,C5877,P0030,Product_30,Beauty,4,187.03,748.12
I100469,2023-03-16 12:56:49,C3599,P0197,Product_197,Electronics,1,2191.57,2191.57
I100470,2023-05-05 23:50:54,C8782,P0203,Product_203,Beauty,1,526.8,526.8
I100471,2024-11-29 09:49:06,C7187,P0216,Product_216,Clothing,1,749.88,749.88
I100472,2023-07-19 13:27:59,C8302,P0034,Product_34,Beauty,1,2849.21,2849.21
I100473,2023-02-25 01:25:51,C4625,P0210,Product_210,Home,2,524.38,1048.76
I100474,2024-07-13 22:20:32,C6018,P0140,Product_140,Beauty,2,2916.76,5833.52
I100475,2023-08-27 06:31:40,C7676,P0230,Product_230,Clothing,3,1911.86,5735.58
I100476,2023-09-03 13:43:56,C6892,P0140,Product_140,Beauty,2,2916.76,5833.52
I100477,2024-01-10 07:51:04,C8307,P0163,Product_163,Sports,2,1918.91,3837.82
I100478,2024-04-10 19:21:16,C5135,P0082,Product_82,Clothing,1,1888.73,1888.73
I100479,2023-01-11 10:35:20,C4495,P0142,Product_142,Electronics,4,792.76,3171.04
I100480,2023-11-12 09:12:17,C7804,P0066,Product_66,Home,3,1650.95,4952.85
I100481,2024-05-02 05:34:07,C8428,P0150,Product_150,Beauty,1,872.01,872.01
I100482,2024-04-17 19:29:43,C5488,P0197,Product_197,Electronics,1,2191.57,2191.57
I100483,2023-04-04 06:54:45,C4652,P0189,Product_189,Home,3,1612.47,4837.41
I100484,2023-08-24 20:07:38,C8349,P0004,Product_4,Sports,3,1816.04,5448.12
I100485,2024-02-02 07:19:48,C2303,P0288,Product_288,Clothing,1,1650.8,1650.8
I100486,2024-09-24 20:57:26,C7092,P0268,Product_268,Food,3,2122.33,6366.99
I100487,2024-07-28 17:59:18,C8057,P0005,Product_5,Clothing,1,510.25,510.25
I100488,2024-11-01 08:28:21,C4888,P0293,Product_293,Beauty,1,2476.67,2476.67
I100489,2023-11-26 21:54:08,C4686,P0214,Product_214,Beauty,2,711.59,1423.18
I100490,2024-11-28 18:03:24,C3123,P0063,Product_63,Beauty,2,2494.78,4989.56
I100491,2023-05-01 15:53:14,C7158,P0069,Product_69,Electronics,1,269.92,269.92
I100492,2023-01-05 23:35:09,C3025,P0185,Product_185,Beauty,1,810.93,810.93
I100493,2023-09-17 01:06:00,C7880,P0079,Product_79,Sports,3,1107.47,3322.41
I100494,2024-08-31 21:12:17,C6223,P0287,Product_287,Sports,1,1423.51,1423.51
I100495,2023-04-17 00:20:05,C3271,P0038,Product_38,Sports,1,338.13,338.13
I100496,2024-06-22 23:55:38,C7273,P0034,Product_34,Beauty,3,2849.21,8547.63
I100497,2023-10-26 06:13:08,C7370,P0280,Product_280,Electronics,3,2397.59,7192.77
I100498,2024-01-12 12:01:30,C5270,P0009,Product_9,Sports,1,1823.29,1823.29
I100499,2024-06-27 22:28:01,C4969,P0026,Product_26,Home,1,2366.27,2366.27
I100500,2023-09-16 10:23:17,C6134,P0199,Product_199,Clothing,2,2666.9,5333.8
I100501,2023-04-24 21:33:11,C2959,P0050,Product_50,Clothing,3,595.32,1785.96
I100502,2024-08-06 10:15:39,C3249,P0123,Product_123,Food,2,988.11,1976.22
I100503,2024-09-05 23:44:30,C4603,P0250,Product_250,Home,1,2566.38,2566.38
I100504,2024-10-20 15:39:39,C1634,P0251,Product_251,Electronics,1,918.62,918.62
I100505,2023-03-17 09:15:43,C6845,P0111,Product_111,Food,2,904.77,1809.54
I100506,2024-07-18 07:26:49,C3340,P0082,Product_82,Clothing,3,1888.73,5666.19
I100507,2023-05-14 19:41:51,C2920,P0253,Product_253,Clothing,2,2560.85,5121.7
I100508,2023-01-14 15:55:34,C3225,P0035,Product_35,Clothing,3,2898.61,8695.83
I100509,2023-07-20 20:42:36,C3751,P0084,Product_84,Home,1,237.5,237.5
I100510,2023-02-21 10:05:15,C3619,P0158,Product_158,Beauty,2,2296.78,4593.56
I100511,2023-04-26 17:28:28,C8315,P0123,Product_123,Food,2,988.11,1976.22
I100512,2024-11-06 09:54:55,C5424,P0017,Product_17,Electronics,1,947.51,947.51
I100513,2023-07-27 08:20:09,C1660,P0203,Product_203,Beauty,-1,526.8,-526.8
I100514,2024-01-10 23:45:55,C2235,P0045,Product_45,Electronics,3,813.4,2440.2
I100515,2024-10-05 05:07:45,C2894,P0146,Product_146,Sports,1,158.82,158.82
I100516,2023-01-20 06:04:25,C4137,P0233,Product_233,Food,2,1751.87,3503.74
I100517,2024-10-04 19:22:28,C6684,P0251,Product_251,Electronics,3,918.62,2755.86
I100518,2023-09-16 19:39:34,C2251,P0152,Product_152,Food,2,756.71,1513.42
I100519,2023-04-30 06:18:59,C6786,P0147,Product_147,Home,3,1848.21,5544.63
I100520,2023-06-03 14:37:47,C2752,P0142,Product_142,Electronics,3,792.76,2378.28
I100521,2023-02-18 06:43:17,C1526,P0111,Product_111,Food,1,904.77,904.77
I100522,2024-05-27 22:56:05,C4398,P0216,Product_216,Clothing,1,749.88,749.88
I100523,2024-06-16 05:28:08,C4339,P0028,Product_28,Sports,3,1566.99,4700.97
I100524,2023-04-16 05:42:20,C3710,P0186,Product_186,Home,2,1996.95,3993.9
I100525,2023-05-25 19:59:23,C5445,P0009,Product_9,Sports,4,1823.29,7293.16
I100526,2024-03-20 00:41:24,C4816,P0135,Product_135,Beauty,2,2831.58,5663.16
I100527,2023-08-15 13:35:03,C4406,P0006,Product_6,Home,2,510.18,1020.36
I100528,2024-04-19 06:16:27,C1510,P0278,Product_278,Food,1,1967.39,1967.39
I100529,2024-01-09 04:48:19,C2694,P0088,Product_88,Sports,4,1930.79,7723.16
I100530,2024-05-17 04:00:19,C7823,P0100,Product_100,Clothing,1,368.28,368.28
I100531,2024-02-10 13:39:56,C4441,P0206,Product_206,Sports,3,77.13,231.39
I100532,2023-04-22 01:01:50,C4190,P0183,Product_183,Sports,5,2777.85,13889.25
I100533,2024-06-24 12:02:53,C8412,P0083,Product_83,Clothing,2,1026.15,2052.3
I100534,2023-05-19 04:27:32,C7306,P0132,Product_132,Sports,2,705.22,1410.44
I100535,2024-03-08 12:40:03,C5784,P0047,Product_47,Food,2,969.55,1939.1
I100536,2024-10-21 18:06:17,C8750,P0274,Product_274,Food,3,2744.06,8232.18
I100537,2023-01-31 03:16:17,C6697,P0223,Product_223,Sports,1,326.34,326.34
I100538,2024-06-18 12:31:11,C1160,P0269,Product_269,Food,2,1110.5,2221.0
I100539,2024-02-23 16:32:28,C8018,P0299,Product_299,Food,1,1887.53,1887.53
I100540,2023-12-08 15:29:24,C8214,P0020,Product_20,Home,1,909.13,909.13
I100541,2024-03-15 21:51:13,C7271,P0134,Product_134,Food,2,1045.96,2091.92
I100542,2024-10-26 19:42:06,C5716,P0109,Product_109,Electronics,1,724.95,724.95
I100543,2024-07-17 23:54:23,C4116,P0252,Product_252,Electronics,-1,1186.04,-1186.04
I100544,2023-10-19 19:19:51,C1048,P0045,Product_45,Electronics,2,813.4,1626.8
I100545,2024-11-17 17:51:46,C8722,P0232,Product_232,Beauty,1,1532.78,1532.78
I100546,2024-12-21 01:03:57,C3881,P0248,Product_248,Sports,2,2901.63,5803.26
I100547,2024-04-27 15:07:10,C3446,P0191,Product_191,Beauty,2,324.65,649.3
I100548,2023-03-04 16:06:52,C7172,P0005,Product_5,Clothing,2,510.25,1020.5
I100549,2024-06-25 02:52:14,C4194,P0207,Product_207,Food,2,349.34,698.68
I100550,2023-08-28 01:08:53,C7991,P0279,Product_279,Sports,6,2120.8,12724.8
I100551,2023-02-22 17:35:32,C8304,P0037,Product_37,Home,2,948.61,1897.22
I100552,2023-04-20 11:30:22,C8810,P0013,Product_13,Beauty,2,2505.71,5011.42
I100553,2023-12-23 21:43:53,C7846,P0030,Product_30,Beauty,4,187.03,748.12
I100554,2024-06-04 10:31:17,C4432,P0036,Product_36,Electronics,3,2434.77,7304.31
I100555,2023-04-17 10:54:32,C5409,P0254,Product_254,Electronics,3,984.92,2954.76
I100556,2024-11-17 07:41:38,C7123,P0079,Product_79,Sports,1,1107.47,1107.47
I100557,2024-05-17 07:38:30,C7018,P0104,Product_104,Home,1,1550.28,1550.28
I100558,2024-09-21 13:26:36,C5473,P0296,Product_296,Food,2,1590.62,3181.24
I100559,2023-08-09 09:09:58,C7552,P0045,Product_45,Electronics,1,813.4,813.4
I100560,2023-12-08 11:09:37,C5941,P0021,Product_21,Home,1,1854.97,1854.97
I100561,2024-11-27 18:16:53,C8354,P0242,Product_242,Home,3,2864.09,8592.27
I100562,2023-06-04 08:46:51,C2806,P0022,Product_22,Beauty,2,461.51,923.02
I100563,2023-02-16 18:45:57,C4999,P0067,Product_67,Sports,3,465.73,1397.19
I100564,2024-09-22 21:54:55,C2797,P0251,Product_251,Electronics,1,918.62,918.62
I100565,2024-12-23 23:35:43,C3235,P0003,Product_3,Electronics,3,2209.38,6628.14
I100566,2024-07-13 20:36:04,C4570,P0049,Product_49,Clothing,4,1662.8,6651.2
I100567,2023-03-28 18:54:18,C4978,P0298,Product_298,Clothing,1,686.67,686.67
I100568,2024-01-19 19:07:14,C1237,P0024,Product_24,Electronics,3,1130.77,3392.31
I100569,2023-08-23 11:01:43,C4185,P0254,Product_254,Electronics,3,984.92,2954.76
I100570,2024-02-20 09:05:32,C3753,P0008,Product_8,Home,2,2605.22,5210.44
I100571,2023-09-16 16:56:42,C6479,P0270,Product_270,Home,2,916.1,1832.2
I100572,2024-03-16 22:51:19,C6563,P0099,Product_99,Food,1,124.99,124.99
I100573,2024-06-07 17:44:41,C7538,P0260,Product_260,Home,2,336.67,673.34
I100574,2023-04-03 16:12:19,C4312,P0094,Product_94,Beauty,2,1705.77,3411.54
I100575,2024-09-30 20:48:47,C6932,P0277,Product_277,Food,1,2404.97,2404.97
I100576,2024-11-17 16:16:34,C2352,P0132,Product_132,Sports,4,705.22,2820.88
I100577,2023-05-10 04:35:30,C7885,P0292,Product_292,Home,2,160.18,320.36
I100578,2024-10-21 20:40:53,C4828,P0142,Product_142,Electronics,1,792.76,792.76
I100579,2024-11-28 10:07:46,C8532,P0290,Product_290,Home,6,1792.96,10757.76
I100580,2023-05-10 03:38:41,C2045,P0115,Product_115,Beauty,4,1918.54,7674.16
